 DealerCd | DealerNm | OperationDt | Region | SalesDistrict | ServiceDistrict | PartsDistrict | PrincipalNm | BillingAddress1 | BillingAddress2 | BillingCity | BillingState | BillingZipCd | Address1 | Address2 | City | State | ZipCd | Phone | Fax | ADI | GeneralManager | UpdatedDt | CreateDt | DealerUrl | DealerEmail | IsCarCareExpress | IsPresidentAward | Latitude | Longitude | Tier3Vendor | ScheduleConsumerUrlNonSSO | IsGenesisBrand | IsExclusiveGenesisBrand | OtherDealerCd | ScheduleServiceVendorId | DealerRating | DealerReviewCount | DealerSurecriticUrl | Computed_ScheduleConsumerUrl | ShopperAssuranceFlag | ShopperAssuranceOnDate | IsAutoHookTD | DealerInventoryURL | RedCapUrl | IsClickToBuy | IsHomeNet | IsDWCP | ServiceCenterPhone | CalltrackingShowroomPhone | CalltrackingServiceCenterPhone | DealerServiceUrl | DealerTestDriveUrl | DealerReviewUrl | ProviderName | IsRoadsterDealerFlag | RoadsterDpid | DRSVendorName | IsRoadsterPricelock | RoadsterPriceUnlockMode | IsIoniqCertified | IsEVGMACertified | CalltrackingShowroomPhoneMobile | CalltrackingServiceCenterPhoneMobile 
TX104|NORTH FREEWAY HYUNDAI|2002-04-17 00:00:00|SCD|SC|SCD|SCD|PAUL J PEEBLES|20440 I-45 NORTH||SPRING|TX|77373|20440 I-45 NORTH||SPRING|TX|77373|832-446-4000|832-446-4077|10|PAUL PEEBLES|2016-12-30 09:50:59|2016-08-09 17:47:52.247000000|www.northfreewayhyundai.com|ruben@houstonhyundai|1|0|30.062530517578125|-95.431594848632813|COBALT|https://consumer.xtime.com/scheduling/?webKey=hmatx104|1|0|TX713     |1|4.7676787999999997|6881|https://www.surecritic.com/reviews/north-freeway-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TX104&VARIANT=HYUNDAI|True|2020-01-02||www.northfreewayhyundai.com/new-inventory/index.htm||0|1|1||346-382-1009|346-382-1090|www.northfreewayhyundai.com/service/|www.northfreewayhyundai.com/hyundai-test-drive.htm|surecritic.com/reviews/north-freeway-hyundai|Dealer.com|||DDC|Y|lock|1|0|346-522-4066|346-707-2706
TX105|LITHIA HYUNDAI OF ODESSA|2002-04-16 00:00:00|SC6|SC|SC6|SC6|BRYAN B DEBOER|5000 JOHN BEN SHEPPERD PARKWAY||ODESSA|TX|79762|5000 JOHN BEN SHEPPERD PARKWAY||ODESSA|TX|79762|432-368-6700|432-522-3127|146|GM CANDIDATE (12/23) BRIAN SMITH|2016-10-18 17:09:31|2016-08-09 17:47:52.247000000|www.hyundaiofodessa.com|carlosgarcia@lithia.com|0|0|31.899177551269531|-102.33434295654297|COBALT||0|0||4|4.6160718999999997|540|https://www.surecritic.com/reviews/lithia-hyundai-of-odessa||True|2020-01-02||www.hyundaiofodessa.com/VehicleSearchResults?search=new||1|1|1||432-614-3070|432-614-3090|www.hyundaiofodessa.com/ServiceApptForm|www.hyundaiofodessa.com/Schedule-Test-Drive.html|www.surecritic.com/reviews/lithia-hyundai-of-odessa?nhd=1|Ansira|1|hyundaiofodessa|RST|N|nolock|1|0|432-309-4555|432-300-5290
TX108|PERRY HYUNDAI|2004-12-17 00:00:00|SCC|SC|SCC|SCC|REX MICHAEL  PERRY, JR|PO BOX 632710||NACOGDOCHES|TX|75963|3824 N W STALLINGS DRIVE||NACOGDOCHES|TX|75964|936-564-0276|936-564-0276|513|REX MICHAEL PERRY, JR.|2018-02-14 08:45:12|2016-08-09 17:47:52.247000000|www.perryhyundai.com|seanbush@rexperryautoplex.com;chadwatson@rexperryautoplex.com|1|0|31.639492034912109|-94.682762145996094|COBALT|https://consumer.xtime.com/scheduling/?webKey=hmatx108|1|0||1|4.6871983999999998|1127|https://www.surecritic.com/reviews/perry-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TX108&VARIANT=HYUNDAI|True|2020-01-02||www.perryhyundai.com/new-inventory/index.htm||1|1|1||936-585-8066|936-585-8068|www.perryhyundai.com/schedule-service.htm|www.perryhyundai.com/hyundai-test-drive.htm|surecritic.com/reviews/perry-hyundai|Dealer.com|||DDC|||0|0|936-342-7524|936-274-1977
TX111|HUMBLE HYUNDAI|2005-09-22 00:00:00|SCD|SC|SCD|SCD|PAUL J PEEBLES|18877 HIGHWAY 59 N||HUMBLE|TX|77338|18877 HIGHWAY 59 N||HUMBLE|TX|77338|832-644-4000|832-644-4077|10|PAUL PEEBLES|2016-12-30 11:23:07|2016-08-09 17:47:52.247000000|www.humblehyundai.com|kkrell@humblehyundai.com|1|0|29.992046356201172|-95.274681091308594|COBALT|https://consumer.xtime.com/scheduling/?webKey=hmatx111|1|0||1|4.6765277000000003|3139|https://www.surecritic.com/reviews/humble-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TX111&VARIANT=HYUNDAI|True|2020-01-02||www.humblehyundai.com/new-inventory/index.htm||0|1|1||832-995-0332|832-995-0449|www.humblehyundai.com/service/|www.humblehyundai.com/hyundai-test-drive.htm|surecritic.com/reviews/humble-hyundai|Dealer.com|||DDC|Y|lock|1|0|832-906-7043|832-400-5877
TX116|DON DAVIS HYUNDAI|2006-11-29 00:00:00|SCD|SC|SCD|SCD|RICHARD D. DAVIS|PO BOX 100||LAKE JACKSON|TX|77566|214 W. HIGHWAY 332||LAKE JACKSON|TX|77566|979-292-0077|979-285-3511|10|RICHARD DAVIS|2017-03-31 12:46:28|2016-08-09 17:47:52.247000000|www.dondavishyundai.com|acueva@dondavisdeal.com|0|0|29.048957824707031|-95.467826843261719|COBALT|https://api.connectcdk.com/api/nc-cdk-service-dealer/v1/?externaldealercode=TX116&externalsource=email&theme=hyundai|1|0||2|4.5086551999999998|606|https://www.surecritic.com/reviews/don-davis-hyundai|https://api.connectcdk.com/api/nc-cdk-service-dealer/v1/?externaldealercode=TX116&externalsource=email&theme=hyundai|True|2020-09-06||www.dondavishyundai.com/searchnew.aspx||1|1|1||979-316-2266|979-316-2268|www.dondavishyundai.com/schedule-service.html|www.dondavishyundai.com/testdrive.aspx|www.surecritic.com/reviews/don-davis-hyundai?nhd=1|DealerOn|1|dondavishyundai|RST|Y|lock|0|0|979-356-3342|979-541-1839
TX117|MAC HAIK HYUNDAI|2006-05-24 00:00:00|SCC|SC|SCC|SCC|JOSEPH MAC HAIK|4506 N. NAVARRO||VICTORIA|TX|77904|4404 N. NAVARRO||VICTORIA|TX|77904|361-576-1221|361-578-5400|203|DANIEL WALLACE|2017-08-05 09:22:22|2016-08-09 17:47:52.247000000|www.hyundaivictoria.com|jstewart@machaik.net|0|0|28.836086273193359|-97.000732421875|COBALT|https://api.connectcdk.com/api/nc-cdk-service-dealer/v1/?externaldealercode=TX117&externalsource=email&theme=hyundai|0|0||2|4.5103286000000002|455|https://www.surecritic.com/reviews/mac-haik-hyundai|https://api.connectcdk.com/api/nc-cdk-service-dealer/v1/?externaldealercode=TX117&externalsource=email&theme=hyundai|True|2020-01-02||www.hyundaivictoria.com/searchnew.aspx||0|1|1||361-333-5055|361-333-5060|www.hyundaivictoria.com/ServiceApptForm.html|www.hyundaivictoria.com//testdrive.aspx|www.hyundaivictoria.com//customer-reviews.aspx|DealerOn||||||0|0|361-314-2725|361-579-1592
TX118|ORR HYUNDAI|2005-05-07 00:00:00|SC5|SC|SC5|SC5|JOEL ORR|2300 ST. MICHAEL DRIVE||TEXARKANA|TX|75503|2300 ST. MICHAEL DRIVE||TEXARKANA|TX|75503|903-831-6408|903-831-6067|510|MARK BRINE|2016-10-08 15:20:21|2016-08-09 17:47:52.247000000|www.orrhyundai.com|DUCKDOG92@CABLEONE.NET|1|0|33.465541839599609|-94.069786071777344|DEALER.COM|https://consumer.xtime.com/scheduling/?webKey=hmatx118|0|0||1|4.7470645999999999|1515|https://www.surecritic.com/reviews/orr-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TX118&VARIANT=HYUNDAI|False|||www.orrhyundai.com/search/new-hyundai/?tp=new||1|1|1||903-306-0299|903-306-0013|www.orrhyundai.com/service-department/|www.orrhyundai.com/schedule-new-vehicle-test-drive/|www.orrhyundai.com/testimonials/|Dealer eProcess|||DDC|||0|0|903-300-2772|903-626-8571
TX125|HYUNDAI OF DEL RIO|2006-05-04 00:00:00|SCE|SC|SCE|SCE|NICK KHOURY|1508 VETERANS BOULEVARD||DEL RIO|TX|78840|1508 VETERANS BOULEVARD||DEL RIO|TX|78840|830-422-3900|830-774-4150|615|NICK KHOURY|2017-05-23 06:21:18|2016-08-09 17:47:52.247000000|www.hyundaiofdelrio.com|GBIBB@HYUNDAIDELRIO.COM|0|0|29.378252029418945|-100.90394592285156|COBALT|https://api.connectcdk.com/api/nc-cdk-service-dealer/v1/?externaldealercode=TX125&externalsource=email&theme=hyundai|0|0||2|4.6886685000000003|447|https://www.surecritic.com/reviews/hyundai-of-del-rio|https://api.connectcdk.com/api/nc-cdk-service-dealer/v1/?externaldealercode=TX125&externalsource=email&theme=hyundai|False|||www.hyundaiofdelrio.com/new-inventory/index.htm||1|1|1||830-290-1208|830-290-1201|www.hyundaiofdelrio.com/schedule-service.htm|www.hyundaiofdelrio.com/hyundai-test-drive.htm|surecritic.com/reviews/hyundai-of-del-rio|Dealer.com|||DDC|||1|0|830-355-0256|830-532-5794
TX127|RED MCCOMBS HYUNDAI NORTHWEST|2006-05-26 00:00:00|SCE|SC|SCE|SCE|MARSHA MCCOMBS SHIELDS|8203 I H 10 WEST||SAN ANTONIO|TX|78230|13663 IH-10 WEST||SAN ANTONIO|TX|78249|210-798-4500|210-641-7444|44|GM CANDIDATE (02/24) FABIAN RODRIGUEZ|2018-01-17 05:30:06|2016-08-09 17:47:52.247000000|www.hyundainorthwest.com|jblackburne@redmac.net|1|0|29.574592590332031|-98.593185424804688|COBALT|https://consumer.xtime.com/scheduling/?webKey=hmatx127|1|0|TX712     |1|4.6616686999999999|2788|https://www.surecritic.com/reviews/red-mccombs-hyundai-northwest|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TX127&VARIANT=HYUNDAI|True|2020-01-02||www.hyundainorthwest.com/searchnew.aspx||1|1|1||210-961-8660|210-961-8008|www.hyundainorthwest.com/schedule-service.html|www.hyundainorthwest.com/testdrive.aspx||DealerOn|1|hyundainorthwest|RST|Y|lock|1|0|210-985-3572|210-405-8944
TX132|HUFFINES HYUNDAI MCKINNEY|2006-01-08 00:00:00|SCA|SC|SCA|SCA|S. RAY HUFFINES|1301 N. CENTRAL EXPRESSWAY||MCKINNEY|TX|75070|1301 N. CENTRAL EXPRESSWAY||MCKINNEY|TX|75070|469-525-4300|469-525-4301|8|WILLIAM (DALE) RANDOLPH|2018-01-19 10:38:47|2016-08-09 17:47:52.247000000|www.huffineshyundaimckinney.com|kaz.aiyeojenku@huffines.net|1|0|33.209297180175781|-96.637649536132813|COBALT|https://consumer.xtime.com/scheduling/?webKey=hmatx132|1|0||1|4.7532259000000003|4243|https://www.surecritic.com/reviews/huffines-hyundai-mckinney|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TX132&VARIANT=HYUNDAI|False|2020-01-02||www.huffineshyundaimckinney.com/new-inventory/index.htm||1|1|1||469-919-5331|469-919-5334|www.huffineshyundaimckinney.com/schedule-service.htm|www.huffineshyundaimckinney.com/hyundai-test-drive.htm|surecritic.com/reviews/huffines-hyundai-mckinney|Dealer.com|||DDC|||1|0|469-378-9609|469-351-1179
TX136|JERRYS HYUNDAI||SCB|SC|SCB|SCB|JERRY DURANT|3403 FORT WORTH HIGHWAY||WEATHERFORD|TX|76087|3403 FORT WORTH HIGHWAY||WEATHERFORD|TX|76087|817-596-5000|817-597-4363|8|GM CANDIDATE (01/24) DOYLE MAYNARD|2017-09-06 08:09:45|2016-08-09 17:47:52.247000000|www.jerryshyundai.com|sjimenez@jerrysweatherford.com|1|0|32.757774353027344|-97.706581115722656|COBALT|https://consumer.xtime.com/scheduling/?webKey=hmatx136|1|0|TX710     |1|4.7643950999999998|1413|https://www.surecritic.com/reviews/jerrys-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TX136&VARIANT=HYUNDAI|True|2020-01-02||www.jerryshyundai.com/new-inventory/index.htm||1|1|1||817-609-8776|817-609-8777|www.jerryshyundai.com/schedule-service.htm|www.jerryshyundai.com/hyundai-test-drive.htm|surecritic.com/reviews/jerrys-hyundai|Dealer.com|||DDC|||1|0|817-670-9385|817-587-4019
TX141|JAMES WOOD HYUNDAI||SCB|SC|SCB|SCB|RAYMOND WOOD|2110 HIGHWAY 287 SOUTH||DECATUR|TX|76234|2110 HIGHWAY 287 SOUTH||DECATUR|TX|76234|940-627-2177|940-627-8542|8|CAREY WILLIAMS|2017-12-06 13:37:49|2016-08-09 17:47:52.247000000|www.jameswoodhyundai.com|jdavis@jameswood.com|0|0|33.214717864990234|-97.585716247558594|COBALT|https://consumer.xtime.com/scheduling/?webKey=hmatx141|0|0||1|4.8929805999999996|1162|https://www.surecritic.com/reviews/james-wood-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TX141&VARIANT=HYUNDAI|True|2020-01-02||www.jameswoodhyundai.com/VehicleSearchResults?search=new||1|1|1||940-539-2199|940-539-2909|www.jameswoodhyundai.com/ServiceApptForm|www.jameswoodhyundai.com/Schedule-Test-Drive.html|www.surecritic.com/reviews/james-wood-hyundai?nhd=1|Ansira|||DDC|||1|0|940-748-1795|940-240-3914
TX145|STERLING MCCALL HYUNDAI||SCD|SC|SCD|SCD|STEVEN N BEASLEY|10301 SOUTHWEST FREEWAY||HOUSTON|TX|77074|10301 SOUTHWEST FREEWAY||HOUSTON|TX|77074|713-981-3990|713-981-3980|10|GM CANDIDATE (02/24) MAURICE CARAWAY|2014-06-02 13:26:11|2016-08-09 17:47:52.247000000|www.sterlingmccallhyundai.com|RRAMOS@MCCALLGROUP.COM|0|0|29.664386749267578|-95.551681518554688|COBALT|https://consumer.xtime.com/scheduling/?webKey=hmatx145|1|0|TX704     |1|4.6123193000000002|6156|https://www.surecritic.com/reviews/sterling-mccall-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TX145&VARIANT=HYUNDAI|True|2020-01-02||www.sterlingmccallhyundai.com/new-vehicles/||1|1|1||713-579-9650|713-579-9655|www.sterlingmccallhyundai.com/service/|www.sterlingmccallhyundai.com/hyundai-test-drive/|surecritic.com/reviews/sterling-mccall-hyunda|Dealer Inspire|1|sterlingmccallhyundai|RST|N|nolock|1|0|832-979-7149|832-789-8446
TX148|BERT OGDEN HARLINGEN HYUNDAI||SCE|SC|SCE|SCE|ROBERT C VACKAR|8621 W EXPRESSWAY 83 FRONTAGE||HARLINGEN|TX|78552|8621 W EXPRESSWAY 83 FRONTAGE||HARLINGEN|TX|78552|956-423-5555|956-423-8261|117|GM DIR APPT IN PROC RICHARD LIPSEY|2017-07-20 16:13:10|2016-08-09 17:47:52.247000000|www.bertogdenhyundai.com|webleads@harlingenhyundai.dsmessage.com|0|0|26.185291290283203|-97.777198791503906|COBALT|https://consumer.xtime.com/scheduling/?webKey=hmatx148|0|0|TX730     |1|4.7195112000000004|822|https://www.surecritic.com/reviews/bert-ogden-harlingen-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TX148&VARIANT=HYUNDAI|True|2020-01-02||www.bertogdenhyundai.com/new-vehicles/||0|1|1||956-622-4652|956-622-4562|www.bertogdenhyundai.com/service/|www.bertogdenhyundai.com/hyundai-test-drive/|surecritic.com/reviews/bert-ogden-harlingen-hyundai|Dealer Inspire|||TEK|||0|0|956-477-2458|956-996-6740
TX150|DEMONTROND HYUNDAI||SCD|SC|SCD|SCD|GEORGE DEMONTROND III|3260 GULF FREEWAY||TEXAS CITY|TX|77591|3260 GULF FREEWAY||TEXAS CITY|TX|77591|713-574-5211|281-309-5838|10|GEORGE DEMONTROND III|2016-08-30 09:12:16|2016-08-09 17:47:52.247000000|www.demontrondhyundai.com|melissa@demontrond.com|0|0|29.41404914855957|-95.042266845703125|COBALT|https://consumer.xtime.com/scheduling/?webKey=hmatx150|1|0|TX729     |1|4.6885794000000001|1505|https://www.surecritic.com/reviews/demontrond-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TX150&VARIANT=HYUNDAI|True|2020-01-02||www.demontrondhyundai.com/searchnew.aspx||1|1|1||409-419-5100|409-419-5101|www.demontrondhyundai.com/schedule-service.html|www.demontrondhyundai.com/testdrive.aspx|www.demontrondhyundai.com/customer-reviews.aspx|DealerOn|1|demontrondhyundai|RST|N|nolock|1|0|409-405-4841|409-407-4343
TX151|HYUNDAI OF LONGVIEW||SCA|SC|SCA|SCA|RANDALL NOE|3680 NORTH HIGHWAY 259||LONGVIEW|TX|75605|3680 NORTH HIGHWAY 259||LONGVIEW|TX|75605|903-663-8710|903-663-7566|160|WILLIAM (RANDY) LEE|2016-12-14 09:26:37|2016-08-09 17:47:52.247000000|www.hyundaioflongview.com|hyundai@randallnoe.com|1|0|32.500701904296875|-94.740486145019531|COBALT|https://consumer.xtime.com/scheduling/?webKey=xtm202301271241xx1|1|0|TX714     |1|4.8207715000000002|1355|https://www.surecritic.com/reviews/hyundai-of-longview|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TX151&VARIANT=HYUNDAI|True|2020-01-02||www.hyundaioflongview.com/new-inventory/index.htm||1|1|1||903-653-1886|903-653-1888|www.hyundaioflongview.com/schedule-service.htm|www.hyundaioflongview.com/hyundai-test-drive.htm|surecritic.com/reviews/hyundai-of-longview|Dealer.com|||DDC|||0|0|903-229-4611|903-480-0316
TX152|AMARILLO HYUNDAI||SC6|SC|SC6|SC6|DANIEL BRADLEY|1900 E INTERSTATE 40||AMARILLO|TX|79103|1900 E INTERSTATE 40||AMARILLO|TX|79103|806-376-4911|806-379-6509|116|JOHN JUSTICE|2016-11-22 09:53:54|2016-08-09 17:47:52.247000000|www.amarillohyundai.com|inetsales@tri-stateford.com|0|0|35.192367553710937|-101.81681823730469|COBALT|https://api.connectcdk.com/api/nc-cdk-service-dealer/v1/?externaldealercode=TX152&externalsource=email&theme=hyundai|0|0||2|4.7656364|643|https://www.surecritic.com/reviews/amarillo-hyundai|https://api.connectcdk.com/api/nc-cdk-service-dealer/v1/?externaldealercode=TX152&externalsource=email&theme=hyundai|True|2020-01-02||www.amarillohyundai.com/new-inventory/index.htm||1|1|1||806-576-0002|806-576-0020|www.amarillohyundai.com/schedule-service.htm|www.amarillohyundai.com/hyundai-test-drive.htm|surecritic.com/reviews/amarillo-hyundai|Dealer.com|||DDC|||0|0|806-496-9356|806-692-2608
TX153|HYUNDAI OF BRENHAM||SCD|SC|SCD|SCD|JON HILL|1710 HIGHWAY 290 W||BRENHAM|TX|77833|1710 HIGHWAY 290 W||BRENHAM|TX|77833|979-830-1000|979-277-7575|10|GREGG APPEL|2017-05-16 15:39:36|2016-08-09 17:47:52.247000000|www.brenhamhyundai.com|hyundaiofbrenham@eleadtrack.net|0|0|30.147350311279297|-96.405975341796875|COBALT|https://consumer.xtime.com/scheduling/?webKey=hmatx153|0|0||1|4.6236902999999998|335|https://www.surecritic.com/reviews/hyundai-of-brenham|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TX153&VARIANT=HYUNDAI|True|2020-01-02||www.brenhamhyundai.com/new-vehicles/||0|1|1||979-661-7710|979-661-7712|www.brenhamhyundai.comservice/|www.brenhamhyundai.comhyundai-test-drive/|surecritic.com/reviews/hyundai-of-brenham|Dealer Inspire|||DDC|||1|0|979-464-6158|979-310-5787
TX155|TEXAN HYUNDAI||SCD|SC|SCD|SCD|EDWARD HEARD|27309 SOUTHWEST FREEWAY||ROSENBERG|TX|77471|27309 SOUTHWEST FREEWAY||ROSENBERG|TX|77471|832-586-8600|832-586-8601|10|TERRY LUKER|2018-01-30 08:29:31|2016-08-09 17:47:52.247000000|www.texanhyundai.com|mcole@texanhyundai.com;JGILDS@TEXANHYUNDAI.COM|0|0|29.531469345092773|-95.795791625976563|COBALT|https://consumer.xtime.com/scheduling/?webKey=xtm201911011005xx1|1|0||1|4.756386|2229|https://www.surecritic.com/reviews/texan-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TX155&VARIANT=HYUNDAI|True|2020-01-02||www.texanhyundai.com/new-inventory/index.htm||1|1|1||832-612-2788|832-612-2799|www.texanhyundai.com/schedule-service.htm|www.texanhyundai.com/hyundai-test-drive.htm|surecritic.com/reviews/texan-hyundai|Dealer.com|||DDC|||1|0|832-979-5792|832-551-2577
TX160|TIPTON HYUNDAI||SCE|SC|SCE|SCE|JAMES TIPTON|5750 N EXPRESSWAY 83||BROWNSVILLE|TX|78526|5750 N EXPRESSWAY 83||BROWNSVILLE|TX|78526|956-620-3800|956-280-5209|117|JAMES "NICK" TIPTON|2016-11-08 07:28:40|2016-08-09 17:47:52.247000000|www.tiptonhyundai.com|nickt@tiptonmotors.com|0|0|25.931241989135742|-97.492210388183594|COBALT|https://conscheduling.tekioncloud.com/consumer-scheduling/sign-in/phone?accessToken=tiptonautogroup_338_1743&source=HYUNDAI|0|0||5|4.6729133000000003|771|https://www.surecritic.com/reviews/tipton-hyundai||True|2020-01-02||www.tiptonhyundai.com/new-vehicles/||1|1|1||956-465-4998|956-465-4999|www.tiptonhyundai.com/service/|www.tiptonhyundai.com/hyundai-test-drive/|www.surecritic.com/reviews/tipton-hyundai|Dealer Inspire|||RST|||1|0|956-405-6600|956-405-6965
TX167|HYUNDAI OF PHARR||SCE|SC|SCE|SCE|BERNARD WOLFE|1605 W US EXPRESSWAY 83||PHARR|TX|78577|1605 W US EXPRESSWAY 83||PHARR|TX|78577|956-784-8300|956-783-5634|117|RIGOBERTO SARINANA|2018-01-06 09:01:23|2016-08-09 17:47:52.247000000|www.hyundaiofpharr.com||0|0|26.19825553894043|-98.201866149902344|COBALT|https://consumer.xtime.com/scheduling/?webKey=hmatx167|0|0||1|4.7300171999999998|2490|https://www.surecritic.com/reviews/hyundai-of-pharr|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TX167&VARIANT=HYUNDAI|True|2020-01-02||www.hyundaiofpharr.com/new-inventory/index.htm||0|1|1||956-586-0041|956-586-0422|www.hyundaiofpharr.com/schedule-service.htm|www.hyundaiofpharr.com/hyundai-test-drive.htm|surecritic.com/reviews/hyundai-of-pharr|Dealer.com|||DDC|||1|0|956-382-7971|956-302-0756
TX169|BAYTOWN HYUNDAI||SCD|SC|SCD|SCD|PAUL J PEEBLES|4343 EAST FREEWAY 1-10||BAYTOWN|TX|77521|4343 EAST FREEWAY 1-10||BAYTOWN|TX|77521|281-839-1020|281-839-1021|10|GERARD VAN OOSTROM|2017-09-22 18:25:31|2016-08-09 17:47:52.247000000|www.baytownhyundai.com|sales@baytownhyundai.com|1|0|29.804033279418945|-94.993911743164062|COBALT|https://consumer.xtime.com/scheduling/?webKey=hmatx169|0|0||1|4.7868788999999996|2415|https://www.surecritic.com/reviews/baytown-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TX169&VARIANT=HYUNDAI|True|2020-01-02||www.baytownhyundai.com/new-inventory/index.htm||0|1|1||281-839-2332|281-839-2333|www.baytownhyundai.com/service/|www.baytownhyundai.com/hyundai-test-drive.htm|surecritic.com/reviews/baytown-hyundai|Dealer.com|||DDC|Y|lock|1|0|832-979-3308|832-743-1873
TX171|SOUTH POINT HYUNDAI||SCC|SC|SCC|SCC|SCOTT STARK|4610 SOUTH IH 35||AUSTIN|TX|78745|4610 SOUTH IH 35||AUSTIN|TX|78745|512-445-0300|512-916-6197|81|SCOTT STARK|2017-05-20 11:13:49|2016-08-09 17:47:52.247000000|www.southpointhyundai.com|adan@southpointauto.com|1|0|30.209705352783203|-97.75665283203125|COBALT|https://consumer.xtime.com/scheduling/?webKey=hmatx139|1|0|TX703     |1|4.5743533999999997|5930|https://www.surecritic.com/reviews/south-point-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TX171&VARIANT=HYUNDAI|False|||www.southpointhyundai.com/new-vehicles/||1|1|1||512-827-0085|512-827-0075|www.southpointhyundai.com/service/|www.southpointhyundai.com/hyundai-test-drive/|surecritic.com/reviews/south-point-hyundai|Dealer Inspire|||TEK|||1|0|512-882-1239|512-881-8621
TX173|VANDERGRIFF HYUNDAI||SCB|SC|SCB|SCB|JEFFREY RACHOR|PO BOX 180189||ARLINGTON|TX|76096|1120 WEST I-20||ARLINGTON|TX|76017|817-422-0932|817-557-5771|8|RYAN RIOS|2024-08-20 02:30:27.150000000|2016-08-09 17:47:52.247000000|www.vandergriffhyundai.com||1|0|32.675823211669922|-97.124748229980469|COBALT|https://consumer.xtime.com/scheduling/?webKey=xtm202105031129xx1|1|0||1|4.5388251999999998|3965|https://www.surecritic.com/reviews/vandergriff-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TX173&VARIANT=HYUNDAI|True|2020-01-02||www.vandergriffhyundai.com/new-inventory/index.htm||0|1|1||682-284-1004|682-284-1040|www.vandergriffhyundai.com/schedule-service.htm|www.vandergriffhyundai.com/hyundai-test-drive.htm|surecritic.com/reviews/vandergriff-hyundai|Dealer.com|||DDC|||1|0|682-243-5755|682-327-0271
TX174|VAN HYUNDAI||SCB|SC|SCB|SCB|JEFFREY RACHOR|1825 N IH 35 EAST||CARROLLTON|TX|75006|1825 N IH 35 EAST||CARROLLTON|TX|75006|214-483-1547|972-389-6836|8|GM DIR APPT IN PROC ABDULLAHI BABLOLA|2017-12-13 09:13:28|2016-08-09 17:47:52.247000000|www.vanhyundai.com||1|0|32.962943996529532|-96.917961700000006|COBALT|https://consumer.xtime.com/scheduling/?webKey=xtm20220525109xx1|1|0||1|4.6322080000000003|2560|https://www.surecritic.com/reviews/van-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TX174&VARIANT=HYUNDAI|False|2020-01-02||www.vanhyundai.com/new-inventory/index.htm||0|1|1||214-390-2724|214-390-2797|www.vanhyundai.com/schedule-service.htm|www.vanhyundai.com/hyundai-test-drive.htm|surecritic.com/reviews/van-hyundai|Dealer.com|||DDC|||1|0|214-761-6799|214-571-7196
TX175|HILEY HYUNDAI OF BURLESON||SCB|SC|SCB|SCB|PRISCILLA HILEY|320 N. BURLESON BLVD.||BURLESON|TX|76028|320 N. BURLESON BLVD.||BURLESON|TX|76028|817-945-9900|817-945-9901|8|CHESTER MCGEE III|2016-02-10 12:14:24|2016-08-09 17:47:52.247000000|www.hileyhyundaiofburleson.com|ballen@hileyhyundai.com|0|0|32.549396514892578|-97.3157958984375|COBALT|https://consumer.xtime.com/scheduling/?webKey=hyu20150316142101tx175|0|0||1|4.7390071000000002|1849|https://www.surecritic.com/reviews/hiley-hyundai|https://consumer.xtime.com/xwssso/consumerlogin/?company=2421&companyCode=TX175&VARIANT=HYUNDAI|True|2020-01-02||www.hileyhyundaiofburleson.com/search/new-hyundai/?tp=new||0|1|1||682-970-6466|682-970-6463|www.hileyhyundaiofburleson.com/service-department/|www.hileyhyundaiofburleson.com/schedule-new-vehicle-test-drive/|www.hileyhyundaiofburleson.com/testimonials/|Dealer eProcess|1|hileyhyundaiofburleson|RST|Y|lock|1|0|682-582-8909|682-299-6757
